date,day_idx,cash,n_open_positions,realized_dollars_so_far,nav,log_ret
2025-11-20,3606,70678.19790878109,1,0.0,94202.4061648831,-0.0005095512840684892
2025-11-21,3607,94438.07673939932,0,0.0,94438.07673939932,0.0024986227081030816
2025-11-24,3608,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-11-25,3609,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-11-26,3610,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-11-28,3611,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-01,3612,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-02,3613,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-03,3614,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-04,3615,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-05,3616,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-08,3617,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-09,3618,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-10,3619,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-11,3620,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-12,3621,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-15,3622,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-16,3623,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-17,3624,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-18,3625,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-19,3626,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-22,3627,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-23,3628,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-24,3629,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-26,3630,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-29,3631,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-30,3632,94438.07673939932,0,0.0,94438.07673939932,0.0
2025-12-31,3633,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-02,3634,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-05,3635,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-06,3636,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-07,3637,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-08,3638,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-09,3639,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-12,3640,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-13,3641,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-14,3642,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-15,3643,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-16,3644,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-20,3645,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-21,3646,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-22,3647,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-23,3648,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-26,3649,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-27,3650,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-28,3651,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-29,3652,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-01-30,3653,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-02-02,3654,94438.07673939932,0,0.0,94438.07673939932,0.0
2026-02-03,3655,70828.55755454948,1,0.0,94438.07673939932,0.0
2026-02-04,3656,23667.750217932942,3,0.0,94321.61467323307,-0.0012339719361969194
2026-02-05,3657,0.0,4,0.0,95352.2496259496,0.010867549938765464
2026-02-06,3658,0.0,4,0.0,94572.79160378095,-0.008208105611759423
2026-02-09,3659,0.0,4,0.0,99522.77948452099,0.05101673799817945
2026-02-10,3660,0.0,4,0.0,98504.4815322978,-0.010284512571938052
2026-02-11,3661,0.0,4,0.0,97769.5568761832,-0.007488795734217461
2026-02-12,3662,0.0,4,0.0,99044.99658098175,0.012961008596138692
2026-02-13,3663,0.0,4,0.0,98449.65842648174,-0.0060289222283094
2026-02-17,3664,0.0,4,0.0,99670.0551061985,0.012319946299235154
2026-02-18,3665,24835.535609637307,3,0.0,103786.25806841585,0.04046829155102096
2026-02-19,3666,82360.4622781958,1,0.0,105009.47020413946,0.011716965094063893
2026-02-20,3667,106547.8739683051,0,0.0,106547.8739683051,0.014543866463608236
