month,variant,ret,absolute_exposure,recession_trigger,sahm_gap,weight_AI/hyperscale,return_AI/hyperscale,capex_share_AI/hyperscale,price_target_AI/hyperscale,weight_clean_energy,return_clean_energy,capex_share_clean_energy,price_target_clean_energy,weight_crypto,return_crypto,capex_share_crypto,price_target_crypto
2016-07-31,equal_theme,0.047484277860785934,1.0,False,0.0,0.3333333333333333,0.11383967725128552,0.8463329973805434,0.6,0.3333333333333333,0.02935592858567171,0.15362677224178886,0.1,0.3333333333333333,-0.0007427722545993998,4.023037766780166e-05,0.3
2016-08-31,equal_theme,-0.0035324560213008307,1.0,False,0.0333333333333341,0.3333333333333333,0.042677165351610036,0.8420750708169128,0.6000000000000001,0.3333333333333333,-0.006959706953164668,0.1578509943730466,0.30000000000000004,0.3333333333333333,-0.04631482646234786,7.393481004055822e-05,0.10000000000000002
2016-09-30,equal_theme,0.012384993417763186,1.0,False,0.06666666666666643,0.3333333333333333,0.049237275337726816,0.841381366280747,0.6000000000000001,0.3333333333333333,-0.015979411218498107,0.15854437414153089,0.30000000000000004,0.3333333333333333,0.0038971161340608518,7.42595777220826e-05,0.10000000000000002
2016-10-31,equal_theme,0.03340867757990845,1.0,False,0.10000000000000053,0.3333333333333333,-0.017273643298158836,0.8483467766074756,0.6,0.3333333333333333,-0.045961862423654354,0.15156717714185997,0.1,0.3333333333333333,0.16346153846153855,8.604625066440032e-05,0.3
2016-11-30,equal_theme,-0.016958632556091202,1.0,False,0.0333333333333341,0.3333333333333333,0.040867145156745055,0.852609244127698,0.6,0.3333333333333333,-0.08773914158791574,0.14723831338041457,0.1,0.3333333333333333,-0.004003901237102925,0.00015244249188744026,0.3
2016-12-31,equal_theme,0.009666069313341758,1.0,False,0.0,0.3333333333333333,0.016183961793106327,0.8547957811844521,0.6,0.3333333333333333,-0.004554202031197718,0.145055449992253,0.1,0.3333333333333333,0.01736844817811667,0.0001487688232948666,0.3
2017-01-31,equal_theme,0.03468143918949577,1.0,False,0.0,0.3333333333333333,0.03908431043953131,0.85539422324249,0.6,0.3333333333333333,0.04520316822318082,0.14445762106736992,0.1,0.3333333333333333,0.019756838905775176,0.00014815569013998522,0.3
2017-02-28,equal_theme,0.014576023307887431,1.0,False,0.0,0.3333333333333333,0.026195593768238767,0.8625463397863633,0.6,0.3333333333333333,0.06432830327911954,0.13729664623176685,0.1,0.3333333333333333,-0.04679582712369601,0.00015701398186985035,0.3
2017-03-31,equal_theme,-0.006717111000108411,1.0,False,0.0,0.3333333333333333,0.04346118601953686,0.862470990281992,0.6,0.3333333333333333,-0.04234922946388975,0.13737251887193536,0.1,0.3333333333333333,-0.021263289555972342,0.00015649084607265043,0.3
2017-04-30,equal_theme,0.004729065691747284,1.0,False,0.0,0.3333333333333333,-0.0001254547759004243,0.851471655700097,0.6,0.3333333333333333,0.0016928435444329981,0.1483573837620359,0.1,0.3333333333333333,0.01261980830670928,0.00017096053786716517,0.3
2017-05-31,equal_theme,0.026363884754672107,1.0,False,0.0,0.3333333333333333,0.0789209535767097,0.851121101285156,0.6,0.3333333333333333,0.04123921832941624,0.14870852949545368,0.1,0.3333333333333333,-0.041068517642109614,0.00017036921939037438,0.3
2017-06-30,equal_theme,0.013762538683201507,1.0,False,0.0,0.3333333333333333,-0.04802884056220025,0.8523974664722038,0.6,0.3333333333333333,0.038263594141964896,0.14743362491392106,0.1,0.3333333333333333,0.051052862469839866,0.0001689086138750763,0.3
2017-07-31,equal_theme,-0.0593853597648486,1.0,False,0.0,0.3333333333333333,0.04861959442909969,0.8626460223902644,0.6000000000000001,0.3333333333333333,0.0714452267824327,0.13719722635630385,0.30000000000000004,0.3333333333333333,-0.2982209005060782,0.00015675125343166943,0.10000000000000002
2017-08-31,equal_theme,-0.0007067420208527481,1.0,False,0.0,0.3333333333333333,0.031919850886243495,0.8612935403989831,0.6000000000000001,0.3333333333333333,0.00692342018895753,0.13857511469361833,0.30000000000000004,0.3333333333333333,-0.040963497137759264,0.0001313449073985539,0.10000000000000002
2017-09-30,equal_theme,0.0113813999776593,1.0,False,0.0,0.3333333333333333,0.0535109505534459,0.8618601997210256,0.6000000000000001,0.3333333333333333,-0.00936675062046799,0.138008991956652,0.30000000000000004,0.3333333333333333,-0.010000000000000009,0.00013080832232245667,0.10000000000000002
2017-10-31,equal_theme,0.06545603495128634,1.0,False,0.0,0.3333333333333333,0.0888341191598927,0.8656678004349392,0.6000000000000001,0.3333333333333333,0.07190639192683768,0.13420410067470742,0.30000000000000004,0.3333333333333333,0.03562759376712865,0.00012809889035338856,0.10000000000000002
2017-11-30,equal_theme,0.003905384475601662,1.0,False,0.0,0.3333333333333333,-0.013384509400409916,0.8673820087617613,0.6000000000000001,0.3333333333333333,-0.008923229506068053,0.132544442278542,0.30000000000000004,0.3333333333333333,0.03402389233328296,7.354895969663735e-05,0.10000000000000002
2017-12-31,equal_theme,-0.0006186379308545913,1.0,False,0.0,0.3333333333333333,-0.010661480461998774,0.8669217465565501,0.6000000000000001,0.3333333333333333,0.04872952104205852,0.13300444922572938,0.30000000000000004,0.3333333333333333,-0.03992395437262353,7.380421772056684e-05,0.10000000000000002
2018-01-31,equal_theme,0.049979680032276055,1.0,False,0.0,0.3333333333333333,0.0889479603327159,0.8669212002254124,0.6000000000000001,0.3333333333333333,0.012019259505163415,0.1330043654067776,0.30000000000000004,0.3333333333333333,0.04897182025894886,7.443436780996392e-05,0.10000000000000002
2018-02-28,equal_theme,-0.03241432378039917,1.0,False,0.0,0.3333333333333333,0.0002816636936930905,0.86891549636988,0.6000000000000001,0.3333333333333333,-0.026733957622562143,0.13100226177963817,0.30000000000000004,0.3333333333333333,-0.07079067741232847,8.224185048185455e-05,0.10000000000000002
2018-03-31,equal_theme,0.0004002102139904298,1.0,False,0.0,0.3333333333333333,-0.021212690069496443,0.8689975033580825,0.6000000000000001,0.3333333333333333,0.01452146260863929,0.13092062908060245,0.30000000000000004,0.3333333333333333,0.007891858102828442,8.186756131509645e-05,0.10000000000000002
2018-04-30,equal_theme,-0.020528555769759867,1.0,False,0.0,0.3333333333333333,-0.06827771384842818,0.894583723963576,0.30000000000000004,0.3333333333333333,0.018553431142606103,0.10533956340093413,0.6000000000000001,0.3333333333333333,-0.011861384603457537,7.671263548987659e-05,0.10000000000000002
2018-05-31,equal_theme,0.04338162398390426,1.0,False,0.0,0.3333333333333333,0.10323178262765365,0.894387855901606,0.30000000000000004,0.3333333333333333,0.010358876237600678,0.10511960217251934,0.6000000000000001,0.3333333333333333,0.016554213086458436,0.0004925419258747487,0.10000000000000002
