date,ORCL,QCOM,MU,INTC,MSFT,JDSU
2001-06-11,12.8564652619,18.2507354376,40.5686835238,17.269748347,21.9342790246,121.6
2001-06-12,12.8167603043,17.6981454218,40.7051799355,17.1558693602,21.9221135898,120.88
2001-06-13,12.3085368474,16.5532766047,39.8764517213,16.5466167808,21.499364729,113.44
2001-06-14,11.792372399,15.7228650893,36.8540311752,15.7209941266,20.9549615197,110.48
2001-06-15,11.9114872717,15.0664736341,38.5114876037,15.760851772,20.6873219531,99.52
2001-06-18,11.7844314074,15.2771294964,37.536513234,15.6868304306,20.34060706,84.8
2001-06-19,13.3091017782,15.3595600513,37.0685255365,15.1857628887,20.4744268433,86.72
2001-06-20,13.9126171333,14.791705118,35.9180557803,15.6526667345,21.1100708139,80.0
2001-06-21,14.2143748109,16.0281634405,36.7662834819,15.5273998491,21.2408492385,87.28
2001-06-22,13.8808531673,16.4952699179,37.4195163096,15.6640546332,20.9336720087,94.08
2001-06-25,14.1111419212,16.5929653903,38.0434999062,16.2733072125,20.9397547261,95.84
2001-06-26,14.6431883526,16.3181968742,38.9989747886,16.4953712368,21.3320899998,96.24
2001-06-27,14.3255486921,16.9623763953,38.7454814524,16.3131648579,21.636225871,97.04
2001-06-28,15.2308217247,17.5851850319,40.5589337801,16.8768658425,22.1228432647,99.92
2001-06-29,15.0878838775,17.853847581,40.0714465952,16.6548018183,22.2019185912,100.0
2001-07-02,15.5484613853,17.6645626032,41.2414158389,17.1160117148,21.4719925006,103.68
2001-07-03,15.6993402241,19.4994056942,42.1676414901,17.3437696884,21.4324548373,101.36
2001-07-05,15.0322969369,18.7483717501,40.8416763473,16.9907448293,20.8363485299,92.88
2001-07-06,14.4605455478,17.7622580756,37.9265029819,16.1878979724,20.0912156457,90.48
2001-07-09,15.0164149538,18.843014239,37.536513234,16.4555135914,19.9786853734,93.92
2001-07-10,13.9682040739,18.0278676412,36.6492865575,15.8234852147,19.6106809693,86.32
2001-07-11,14.293784726,17.2340919279,38.5114876037,15.9772218469,20.225035429,87.68
2001-07-12,15.6119893174,19.3437035351,38.9892250449,17.1387875122,21.7761283717,96.24
2001-07-13,15.5166974192,20.0214658748,38.0337501625,17.1900330562,21.6970530452,95.12
2001-07-16,14.849654132,19.5726772985,35.830308087,16.5864744262,21.6483913058,84.88
2001-07-17,15.4849334532,19.7497503422,37.7022588768,17.0249085254,21.8430382633,81.04
2001-07-18,14.9131820641,19.0964118706,37.2927696416,16.4498196421,21.4628684244,81.68
2001-07-19,15.2228807332,20.058101677,38.5699860659,17.0590722214,22.0711401666,80.8
2001-07-20,15.1434708181,19.6856376885,38.1117481121,17.0419903734,21.0401195636,79.44
2001-07-23,14.3970176157,18.5774046734,37.1465234861,16.5124530848,20.4044755929,76.8
2001-07-24,14.4605455478,17.6309797846,36.89303015,16.4441256927,20.1702909722,73.36
2001-07-25,15.2943496568,18.1927287509,37.4195163096,16.7515989571,20.5230885827,70.32
2001-07-26,15.4134645295,18.2140996355,39.7399553095,16.9565811333,20.2524076574,75.76
2001-07-27,15.1355298265,19.2887498318,40.2176927507,16.6377199703,19.9117754817,68.4
2001-07-30,14.8258311575,19.5726772985,40.3249399314,16.5352288822,20.0121403192,70.16
2001-07-31,14.3573126581,19.3040147494,40.948923528,16.9736629813,20.1307533089,73.92
2001-08-01,14.5478964545,19.9573532211,42.6063799565,17.5088942192,20.2159113529,77.12
2001-08-02,14.539955463,20.8640893243,43.7763492001,18.2832713294,20.5139645065,76.0
2001-08-03,14.293784726,20.4122477644,42.3626363641,18.0498194065,20.3436484187,73.04
2001-08-06,13.8649711842,20.546579039,40.9586732717,17.2521632459,20.1125051567,75.6
2001-08-07,13.6902693709,20.6259566103,39.9057009524,17.445879742,20.1794150483,76.24
2001-08-08,12.9438161686,19.8718696827,38.2677440113,16.8704277975,19.7262526004,73.12
2001-08-09,12.6976454316,20.064207644,37.7900065701,16.8932179736,19.771872981,71.76
2001-08-10,12.0385431359,19.4688758591,38.2092455491,17.0641442937,19.9269822753,70.16
2001-08-13,12.4594156862,20.3328701931,37.8192558012,17.411694478,20.0212643953,72.48
2001-08-14,12.348241805,20.1283202978,36.4640414273,17.2920460539,19.6745495023,71.52
2001-08-15,11.9194282632,19.3956042548,35.5378157761,16.9672860456,19.2213870543,66.56
2001-08-16,12.1576580086,19.7863861444,36.7760332256,17.1837927178,19.6532599913,65.44
2001-08-17,11.6891395093,18.7941665028,35.1965747467,15.9930060208,18.8199277044,62.0
2001-08-20,11.7606084329,19.450557958,35.1478260282,16.0670740929,19.0693191188,60.08
2001-08-21,11.2206210099,19.0628290519,34.4165952509,15.4232516204,18.4853782462,56.56
2001-08-22,11.6256115772,19.4627698921,36.3177952718,15.9303330368,18.4488819417,60.0
2001-08-23,11.1253291117,19.2185312111,35.3720701332,15.7651042607,17.9805127002,56.16
2001-08-24,12.0464841274,20.183274001,37.5755122088,16.5684579653,18.8716308025,61.28
2001-08-27,11.8559003311,19.8352338806,39.3402158179,16.6083407733,18.950706129,61.36
2001-08-28,11.1253291117,19.1727364584,38.0434999062,16.243697957,18.4732128114,56.88
2001-08-29,10.6012236718,19.1483125903,36.6102875828,16.0100986529,18.3241862345,57.12
2001-08-30,9.5291898173,18.1927287509,35.8108085996,15.4574368844,17.3174965012,51.6
2001-08-31,9.6959506391,17.9668079709,36.6687860449,15.9303330368,17.350951447,56.4
2001-09-04,9.5927177495,16.5777004728,35.3915696206,15.2979056523,17.0620223694,53.28
2001-09-05,9.5847767579,16.2449252699,35.0990773097,15.6511533806,17.560805198,51.84
2001-09-06,8.6715627338,14.810023019,32.6226424106,14.8705898519,17.0376914997,50.0
2001-09-07,8.7906776065,15.0145729144,31.9304106081,14.7509414278,16.8491272596,51.44
2001-09-10,9.1003762756,15.4297786721,30.9651859821,14.8534972199,17.5121434587,49.68
2001-09-17,8.7430316574,13.9796115036,28.4692515956,13.4405063068,16.0918289406,46.8
2001-09-18,9.0368483434,14.1566845474,24.7838484781,13.3721357787,16.5206605188,42.8
2001-09-19,8.8939104962,13.7384258062,22.8631489698,12.6941280422,16.3837993768,45.6
2001-09-20,8.9812614028,13.9032869158,21.537183827,11.7768234575,15.4379368177,45.76
2001-09-21,8.5445068695,13.7048429875,20.5817089447,10.9962599288,15.118594153,42.88
2001-09-24,9.9421213761,14.5322015194,21.7419284446,12.1414662737,15.8181066566,51.12
2001-09-25,9.7277146052,14.9046655079,20.7084556127,12.3522754019,15.6021701881,52.72
2001-09-26,9.6880096476,14.1444726133,16.8183078776,11.9078669696,15.2889102408,50.32
2001-09-27,9.5609537834,14.5199895854,17.3350442935,11.7084529294,15.1946281208,48.24
2001-09-28,9.9897673252,14.5138836183,18.3587673817,11.6457799454,15.5626325248,50.56
2001-10-01,9.9897673252,13.6773661359,17.3057950624,11.4007855532,15.7511967649,51.92
2001-10-02,10.0056493082,14.0040353717,17.8127817347,11.1330009849,16.1344079625,50.08
2001-10-03,10.8473944087,13.6804191194,18.5245130246,12.0958859217,17.1015600327,57.04
2001-10-04,10.9506272984,12.8225307524,19.0022504657,12.2782073299,17.1654285656,56.16
2001-10-05,11.2762079505,11.741774589,19.5579858565,12.511806634,17.5547224806,55.36
2001-10-08,11.0379782051,12.5843980384,20.6207079194,12.6713378662,17.6520459594,54.64
2001-10-09,10.8791583748,12.4714376485,19.4994873943,12.2212318898,16.5936531279,53.04
2001-10-10,11.3476768741,13.707895971,20.698705869,13.1385364746,16.8825822055,59.92
2001-10-11,11.8876642971,15.16722209,22.9118976883,13.9646803552,17.1289322611,71.6
2001-10-12,11.8638413226,15.1122683868,24.8618464277,14.2552550994,17.1471804133,72.32
2001-10-15,11.4667917469,15.4328316556,22.5609069152,13.8906122832,17.6581286768,71.04
2001-10-16,11.8638413226,15.2191228097,21.4981848522,14.2210698354,17.7767416665,70.4
2001-10-17,10.8473944087,14.2391151022,20.1429704783,13.9988656192,17.0407328584,64.96
2001-10-18,11.3238538996,14.4680888656,19.2557438018,13.702593331,17.2597106856,65.92
2001-10-19,11.546201662,14.7459103653,20.27946689,13.759568771,17.6094669374,64.96
2001-10-22,11.8717823141,14.7550693158,21.1959427976,14.4147863316,18.2968140061,66.8
2001-10-23,11.9194282632,15.0664736341,21.2446915161,14.2438600114,18.3789306913,70.48
2001-10-24,11.6414935602,16.2540842204,21.8394258816,14.5173421237,18.6496116166,72.56
2001-10-25,11.0776831627,17.0539659007,22.6486546085,14.8705898519,19.0267400968,79.68
2001-10-26,10.7838664766,16.8738398735,23.3506361546,14.7338487958,18.9172511832,70.16
2001-10-29,10.6409286294,15.9671037703,21.9369233186,13.7766614031,18.1386633532,66.64
2001-10-30,10.7203385445,14.8649767223,20.5524597136,13.4120185868,17.9075200911,62.32
2001-10-31,10.7679844936,14.9962550133,22.1904166547,13.9134024592,17.6855009052,63.92
2001-11-01,11.252384976,15.7625538749,22.4244105034,14.7794291479,18.8077622696,67.36
2001-11-02,11.4747327384,16.3395677588,24.1306156504,14.984540732,18.6739424863,67.28
2001-11-05,11.8797233056,16.2052364842,23.984369495,15.3719737243,19.2426765653,71.6
2001-11-06,12.086189085,16.7089787638,23.8576228269,16.1075021407,19.7019217307,71.84
2001-11-07,12.3720647795,16.8249921373,25.2518361756,16.1303092234,19.540729719,72.4
2001-11-08,12.2688318898,17.1852441917,26.236560289,16.1246074527,19.5924328171,70.48
2001-11-09,12.2132449492,16.9196346262,25.4565807932,15.8965366259,19.8327001553,73.36
2001-11-12,12.2291269323,17.1669262907,26.4705541377,16.1816251594,20.0090989605,77.04
2001-11-13,11.530319679,17.5729730978,28.2742567217,17.1338208611,20.6508256485,84.56
2001-11-14,11.8479593396,17.728675257,27.0652885033,17.8579457361,20.0577606999,87.12
2001-11-15,11.7447264499,18.0003907896,27.0652885033,17.55005012,20.109463798,84.8
2001-11-16,11.5541426535,18.342324943,25.6418259235,17.46452356,19.9969335257,92.8
2001-11-19,11.808254382,19.0719880025,26.6362997806,17.6697873041,20.2372008638,98.08
2001-11-20,11.562083645,18.0797683609,25.4078320747,17.0768031545,19.8904859708,89.52
2001-11-21,11.1809160523,18.2507354376,25.2518361756,17.567155432,19.4799025448,90.8
2001-11-23,11.4429687723,18.717841915,26.0708146461,17.7096996987,19.6806322197,93.68
2001-11-26,11.7050214923,18.4400204154,27.8842669738,18.171543123,19.8114106443,93.76
2001-11-27,11.4509097638,18.3240070419,28.4205028772,18.4224210324,19.3856204247,89.92
2001-11-28,11.2126800184,17.490542543,26.0610649024,18.1088236456,19.0997327059,80.88
2001-11-29,11.268266959,17.8355296799,27.1530361965,18.4281228031,19.7201698829,83.36
2001-11-30,11.1412110948,17.9271191853,26.4803038814,18.6219830058,19.5285642841,80.64
2001-12-03,10.8791583748,17.4874895595,27.845267999,18.2684732243,19.698880372,77.28
2001-12-04,10.9585682899,18.2904242233,29.7269685326,18.7360184192,20.0729674934,84.72
2001-12-05,12.2053039577,18.9254447939,32.2326526627,19.7338282863,20.7116528228,91.44
2001-12-06,12.626176508,18.3301130089,31.7354157342,19.4772486062,20.8789275519,89.04
2001-12-07,12.6341174995,17.3928470706,30.9554362384,18.9526857046,20.6295361376,84.24
2001-12-10,12.2450089153,17.4111649717,30.3022034107,18.7873343552,20.3953515168,79.6
2001-12-11,11.9988381783,17.5638141473,30.1267080242,18.9241768513,20.4744268433,80.48
2001-12-12,11.9908971868,17.6065559165,30.9554362384,19.4316344409,20.6660324421,78.8
2001-12-13,11.6494345517,16.7914093186,28.9469890368,18.5706670698,20.1550841786,69.68
2001-12-14,11.5700246366,17.0478599337,29.4929746838,18.9697910167,20.5109231478,68.24
2001-12-17,11.7447264499,16.3395677588,29.9317131502,19.3689149635,20.9792923893,69.92
2001-12-18,11.9511922292,16.3639916269,31.0139347006,19.2776866328,21.067491792,70.88
2001-12-19,11.8479593396,15.9609978032,29.3467285284,18.8443520619,21.1344016836,67.2
2001-12-20,11.5064967044,15.1305862878,28.7714936503,18.2342626003,20.3041107555,65.6
2001-12-21,11.4191457978,15.2618645789,29.4052269906,18.4794387391,20.5413367349,67.6
2001-12-24,11.3873818317,15.3015533645,28.9762382679,18.257069683,20.4592200497,67.6
2001-12-26,11.1888570439,15.4511495567,29.6392208393,18.4110174911,20.5839157569,67.92
2001-12-27,11.1094471287,15.9060441,30.389951104,18.6276847765,20.635618855,68.0
2001-12-28,11.1650340693,15.8144545946,30.8676885451,18.3825086377,20.6417015724,67.68
2001-12-31,10.9665092815,15.417566738,30.2242054611,17.9320687548,20.1490014612,69.44
2002-01-02,11.1015061372,15.8877261989,32.4081480493,18.8158432086,20.3892687994,73.04
2002-01-03,12.1417760256,15.8694082979,35.5963142382,20.2526894172,21.0553263571,76.16
2002-01-04,12.2688318898,15.3900898864,35.0503285912,20.4066372253,20.9549615197,80.16
2002-01-07,12.3005958559,14.4100821789,35.2453234652,20.1101451505,20.8515553235,77.68
2002-01-08,12.5070616353,14.7123275466,34.4165952509,20.2869000413,21.1009467378,77.04
2002-01-09,13.2852788037,14.1078368112,34.1338526837,20.1614610865,20.8971757041,76.64
2002-01-10,13.2535148376,14.2543800198,32.9053849778,19.756635369,21.0705331507,75.52
2002-01-11,12.919993194,14.1994263165,34.250849608,19.6996176623,20.866762117,72.16
2002-01-14,13.0152850922,14.3948172613,34.7090875618,19.8649690117,20.8241830951,69.44
2002-01-15,13.491744583,14.2116382506,34.4165952509,19.773740681,21.1526498359,71.2
2002-01-16,13.166163931,13.8910749818,32.8566362594,19.2206689261,20.6417015724,64.88
2002-01-17,13.6743873879,14.4314530635,33.1491285703,19.688214121,21.2469319559,69.44
2002-01-18,13.0867540158,13.7231608886,30.9944352132,19.0895282007,20.1033810805,65.44
2002-01-22,12.657940474,12.6393517417,30.1072085368,18.0746130216,19.6045982519,61.68
2002-01-23,13.3011607867,13.2926902133,30.8481890577,18.5022458218,19.3856204247,62.88
2002-01-24,13.6982103624,13.344590933,31.0529336754,18.929878622,19.6471772739,63.12
2002-01-25,13.2535148376,14.058989075,31.6866670157,19.2035636141,19.403868577,57.28
2002-01-28,13.4202756594,13.8574921631,31.4916721418,19.3404061102,19.4099512944,58.96
2002-01-29,13.1026359988,13.1827828069,29.7269685326,18.6333865472,18.9537474877,55.68
2002-01-30,13.197927897,13.6437833173,31.5891695787,19.3061954861,19.1149394994,55.84
2002-01-31,13.7061513539,13.4483923725,32.9053849778,19.9790044251,19.3764963486,56.0
2002-02-01,13.0152850922,12.962967994,33.9778567845,19.7680389103,19.0571536839,55.92
2002-02-04,12.8008783213,12.4531197474,33.5391183182,19.3746167342,18.5887844424,53.04
2002-02-05,12.5547075843,12.1539273632,33.5878670366,19.2833884035,18.5979085185,49.44
2002-02-06,12.7373503892,12.3951130607,35.7718096248,18.7813356876,18.3698066152,50.08
2002-02-07,12.642058491,11.9402185173,33.0126321585,18.4333218732,18.1873250925,50.4
2002-02-08,12.8485242704,11.4364762377,34.026605503,18.5531299077,18.445840583,52.8
2002-02-11,12.9835211261,12.6027159395,36.6590363012,19.15217008,18.5918258011,55.36
2002-02-12,12.8485242704,12.3645832255,36.8540311752,18.8098614101,18.2907312887,52.4
2002-02-13,12.8008783213,12.7920009173,38.0337501625,19.0437723345,18.8016795522,51.76
2002-02-14,12.9596981516,12.2271989675,37.2927696416,19.0209517565,18.7591005302,48.64
2002-02-15,12.3005958559,11.4181583367,36.0253029609,18.4219115843,18.3181035171,48.56
2002-02-19,11.7447264499,11.3937344686,35.6743121878,17.8799228569,17.9227268847,47.12
2002-02-20,12.3164778389,10.9632637933,35.5865644946,17.9369743019,18.2177386796,46.48
2002-02-21,12.117953051,9.9221964156,32.3788988182,16.8187659803,17.6550873181,42.08
2002-02-22,12.3085368474,9.9832560858,31.7159162468,16.8472917028,17.6368391658,39.84
2002-02-25,12.9755801346,10.9632637933,33.1978772888,17.697358233,17.9683472653,43.04
2002-02-26,13.1264589734,10.6152236729,32.8566362594,17.1268437832,17.8071552536,41.2
2002-02-27,12.9994031092,10.2488656514,33.3441234442,17.0526769047,17.7584935143,39.68
2002-02-28,13.197927897,10.151170179,31.3454259863,16.288187542,17.7432867207,38.8
2002-03-01,12.6976454316,10.9815816944,35.3818198769,17.674537655,18.6648184102,39.84
2002-03-04,10.8553354003,11.866946913,37.7315081079,18.1708852263,19.2518006414,46.16
2002-03-05,10.9982732475,11.8638939295,38.5114876037,18.6558225087,19.1848907498,49.92
2002-03-06,11.2285620014,12.1966691324,36.9125296374,18.8041562656,19.3521654789,52.64
2002-03-07,11.1173881202,12.6515636757,36.2105480912,18.8155665546,19.0754018362,51.28
2002-03-08,11.2762079505,13.3720677847,37.2050219483,19.4944787499,19.4494889577,50.96
2002-03-11,11.5144376959,13.326273032,36.0253029609,19.0665929125,19.5681019474,53.12
2002-03-12,11.4667917469,12.9996037961,34.7968352551,18.8212716991,19.0206573794,47.84
2002-03-13,11.0300372136,12.5080734506,33.2466260072,17.8799228569,18.8868375961,47.6
2002-03-14,10.6726925954,12.3401593574,31.2186793182,17.6688325105,18.6191980295,48.08
2002-03-15,10.0056493082,12.8194777689,32.5543942047,18.1081286369,19.0054505858,48.8
2002-03-18,10.0056493082,13.344590933,32.417897793,18.0396669029,18.8990030309,48.0
2002-03-19,10.17241013,13.1400410377,32.9541336963,18.0967183479,18.9263752593,45.44
2002-03-20,9.9580033591,12.2760467037,31.6866670157,17.4178061526,18.2785658539,44.8
2002-03-21,10.4424038415,12.7523121316,33.6463654988,17.9141537239,18.6617770515,46.72
2002-03-22,10.2041740961,12.355424275,33.0516311333,17.4520370196,18.3850134088,46.8
2002-03-25,9.9421213761,12.0501259238,32.1741542006,17.1154334942,18.013967646,44.48
2002-03-26,10.0930002149,12.1722452643,33.1783778014,17.5547296205,17.9683472653,43.36
2002-03-27,10.0294722827,11.5616485618,32.1741542006,17.3493444186,18.0778361789,44.56
2002-03-28,10.1644691385,11.491429941,32.0766567636,17.3493444186,18.3424343868,47.12
2002-04-01,10.1962331046,12.0104371381,32.6713911291,17.7829354005,18.3637238978,49.12
2002-04-02,9.9500623676,11.378469551,31.5891695787,17.1325489277,17.4209026973,46.8
2002-04-03,9.91035741,11.491429941,30.0097110998,17.0412666157,17.1319736198,46.32
2002-04-04,9.7038916307,11.1739196557,29.8244659695,17.4520370196,17.1684699243,47.36
2002-04-05,9.632422707,10.9632637933,29.102984936,17.1439592167,16.9920711191,44.64
2002-04-08,9.7991835288,11.0273764471,30.1267080242,17.0754974827,17.4026545451,45.2
2002-04-09,9.5133078343,10.6854422937,29.2979798099,16.2368412415,16.6879352479,43.04
2002-04-10,9.1718451992,10.7770317991,29.7659675074,16.6932528013,17.1228495436,42.32
2002-04-11,8.6874447168,10.5755348872,28.4692515956,16.5106881774,16.6636043783,40.0
2002-04-12,9.1400812331,10.9022041231,28.3327551839,16.19690523,17.0103192713,40.48
2002-04-15,8.9733204113,11.0518003152,27.9817644108,16.0371611841,16.9373266623,41.92
2002-04-16,9.5768357664,12.0959206764,29.3564782721,16.8358814138,17.582094709,45.68
2002-04-17,9.354488004,12.1508743797,29.4832249401,17.4805627421,17.2232143811,47.04
2002-04-18,9.2512551143,11.7234566879,28.2742567217,17.3721649966,17.1441390546,45.44
2002-04-19,9.4736028767,11.3754165675,28.7617439066,17.1724849392,17.3965718276,43.84
2002-04-22,9.076553301,10.6946012442,30.1267080242,17.1496643612,16.9069130752,41.6
2002-04-23,8.8303825641,9.8458718277,28.6544967259,16.8529968473,16.4202956814,41.44
2002-04-24,8.3380410902,10.163382113,26.6168002932,16.4935727439,16.1252838864,40.16
2002-04-25,8.3380410902,9.8916665804,26.8605438856,16.5962653449,16.3412203549,40.24
2002-04-26,8.0442244041,9.3573944657,25.3493336126,16.0428663286,15.6629973623,36.24
2002-04-29,8.2824541496,8.9208178235,25.7880720789,15.9972251726,15.8880579069,33.76
2002-04-30,7.9727554805,9.2077982736,23.1068925622,16.322418409,15.8941406243,34.72
2002-05-01,7.5042369812,9.0917849002,24.0818669319,16.333828698,16.0431672012,33.84
2002-05-02,6.7895477449,8.679632126,22.7754012765,15.9002377161,15.5747979597,33.04
2002-05-03,6.6942558467,8.1942077475,22.0441704992,15.1642740759,15.0729737723,30.72
2002-05-06,6.5274950249,8.0751413905,22.2099161421,14.7189377137,14.7870860535,30.0
2002-05-07,6.5513179994,7.5713991109,22.6681540958,14.9301870137,15.0456015439,30.96
2002-05-08,7.2660072357,8.9849304772,23.8966218017,16.5459586867,16.7183488351,34.72
2002-05-09,6.7339608043,8.6521552744,22.278164348,16.1234600867,15.8515616024,33.2
2002-05-10,6.3607342031,8.1819958134,21.9076740875,15.4211989002,15.2220003492,30.24
2002-05-13,6.7260198127,8.8811290378,23.0093951252,16.2833244218,16.0249190489,29.76
2002-05-14,6.9960135242,9.3665534163,25.6418259235,17.2139632299,16.6909766067,30.96
2002-05-15,7.2977712018,9.7909181245,24.852096684,17.2653481948,16.6514389434,32.4
2002-05-16,7.6074698708,9.8733486794,25.3590833563,17.5679485435,16.9525334558,34.88
2002-05-17,7.5915878878,9.919143432,24.3841089865,17.8134544867,17.0407328584,35.92
2002-05-20,7.2342432697,9.7359644213,23.8478730832,17.2368009921,16.4263783988,34.32
2002-05-21,7.0277774903,9.9588322177,23.0093951252,16.5973436516,15.8728511134,32.4
2002-05-22,6.9880725327,9.5772092786,22.9606464068,16.8942345597,16.32905492,32.32
2002-05-23,7.440709049,9.668798784,23.691877184,16.7800457488,16.6727284544,32.56
2002-05-24,7.0277774903,9.4673018722,22.7754012765,16.3632565894,16.1982764955,31.28
2002-05-28,7.0992464139,9.5894212127,22.5414074278,16.1862639326,15.9123887766,31.92
2002-05-29,6.6704328721,9.5069906579,22.3074135791,15.5696443542,15.8302720914,30.16
2002-05-30,6.6863148552,9.5192025919,22.9118976883,15.6552859623,16.0097122554,29.6
2002-05-31,6.2733832964,9.6596398335,22.9898956379,15.7694747732,15.4835571983,28.08
2002-06-03,5.8135998877,9.5161496084,21.7419284446,15.1985307191,15.0303947504,25.28
2002-06-04,6.2098553643,9.9038785145,22.2586648606,15.7009614867,15.2007108382,26.72
2002-06-05,6.8768986515,10.025997855,21.8881746001,16.0892034434,15.7116591017,24.96
2002-06-06,6.4719080843,9.3909772844,21.7419284446,15.4154894596,15.7846517107,22.88
2002-06-07,6.6386689061,9.424560103,21.5956822892,12.5607691893,15.8089825804,24.48
2002-06-10,6.4639670928,9.6138450808,20.9229499741,12.0297912191,16.0644567122,22.56
2002-06-11,6.3766161861,9.5588913776,20.3379653522,11.5444887731,15.9884227444,22.08
2002-06-12,6.5592589909,10.0748455912,21.1081951043,12.3209726866,16.8917062816,21.68
2002-06-13,6.5592589909,9.8886135969,20.571959201,12.0526289812,16.4902469317,20.24
2002-06-14,6.806223827,9.1314736858,21.7419284446,12.1496894704,16.803506879,22.0
2002-06-17,7.3057121933,8.9208178235,22.7169028143,12.8804978596,16.9342853036,23.6
2002-06-18,7.0913054224,8.817016384,23.0093951252,12.5721880704,17.0285674236,24.16
2002-06-19,6.9880725327,8.5880426206,19.5774853439,11.4702660461,16.5328259537,22.16
2002-06-20,6.7180788212,8.0385055884,17.9395284027,10.9849636001,16.4537506272,23.76
2002-06-21,6.449673308,7.9743929346,18.3197684069,10.6937821326,15.9002233418,22.72
2002-06-24,6.8371936939,8.1819958134,19.2264945708,11.036348565,16.4719987795,23.76
2002-06-25,6.9086626176,8.0476645389,19.2557438018,10.4596950704,16.1039943754,20.48
2002-06-26,7.2818892187,8.2674793518,18.5245130246,10.6252688461,16.4628747033,18.24
2002-06-27,7.686879786,8.3834927253,19.9869745791,10.6481066082,16.7031420415,22.32
2002-06-28,7.5201189642,8.3926516758,19.7139817556,10.4311478677,16.6362321499,21.36
2002-07-01,7.146892363,8.0690354235,19.4994873943,10.0143587082,16.0157949728,20.48
2002-07-02,6.8927806345,7.5713991109,18.7585068733,9.4605429758,15.64474921,19.52
2002-07-03,7.5836468963,8.0537705059,19.9869745791,10.1342569596,15.7664035585,20.64
2002-07-05,7.9251095314,8.7132149446,21.7516781883,11.1562468164,16.6818525305,23.2
2002-07-08,7.3930631,8.2919032199,21.0594463858,10.5624650001,16.0948702993,22.8
2002-07-09,7.4645320236,8.4048636099,21.8686751127,10.2541552109,16.1830697019,24.88
2002-07-10,7.13101038,8.0629294565,20.7474545875,9.5975695488,15.8880579069,25.84
2002-07-11,7.4804140066,8.5208769833,21.7906771631,10.4197289866,16.0918289406,30.72
2002-07-12,7.686879786,8.5819366536,22.8046505076,10.2712835326,15.7724862759,28.4
2002-07-15,8.0601063872,8.9482946751,23.8381233395,10.9164503136,15.7542381236,30.56
2002-07-16,7.9330505229,9.1101028012,22.6486546085,10.4825328326,15.5869633945,28.64
2002-07-17,8.3142181156,9.1497915869,23.3993848731,11.0991524109,15.8150652979,29.6
2002-07-18,7.980696472,9.2719109274,22.2099161421,10.9564163974,15.5443843726,28.96
2002-07-19,7.718643752,9.1558975539,21.7224289572,10.6481066082,15.0729737723,26.24
2002-07-22,7.3295351678,8.9971424113,19.9869745791,10.4254384272,14.4494952366,26.72
2002-07-23,6.9880725327,8.554459802,19.4507386758,10.1685136028,13.0808838166,22.72
2002-07-24,7.4645320236,8.8841820213,21.2056925413,10.6766538109,14.0602013215,24.08
2002-07-25,7.1548333545,7.8309027095,18.7195078985,9.980102065,13.0261393598,20.24
2002-07-26,7.408945083,7.9347041489,19.1387468775,10.1685136028,13.792561755,17.12
2002-07-29,7.5836468963,8.5880426206,20.3379653522,10.7851331812,14.6745557812,16.96
2002-07-30,7.8377586248,8.4201285274,20.4549622766,10.8308087055,14.6289354005,20.0
2002-07-31,7.948932506,8.3895986923,19.0022504657,10.7280387758,14.592439096,20.24
2002-08-01,7.6789387945,7.8186907755,18.0370258397,10.0257775893,13.9142161034,18.32
2002-08-02,7.4732671142,7.8003728744,17.7250340414,9.5404751434,13.5066740361,19.04
2002-08-05,7.1548333545,7.2508358421,16.8183078776,9.0780104596,13.3789369702,19.04
2002-08-06,7.408945083,7.6874124844,17.8420309658,9.7925893685,13.8898852337,18.96
2002-08-07,7.5598239218,7.6355117647,18.22227097,10.1298706136,14.3217581707,19.76
2002-08-08,7.948932506,7.9499690665,18.7195078985,10.5071682775,14.8752854561,19.84
2002-08-09,7.7901126757,7.9072272973,18.4270155876,10.2099034514,14.6350181179,18.72
2002-08-12,7.7265847436,7.8828034292,17.929778659,10.0212546194,14.7414656728,18.16
2002-08-13,7.2183612866,8.0354526048,17.6762853229,9.5467742239,14.3126340946,17.6
2002-08-14,7.980696472,8.4720292471,18.9632514909,10.4557185961,15.118594153,20.64
2002-08-15,8.0362834126,8.69184406,19.4897376506,10.6386507968,15.1368423053,18.96
2002-08-16,8.2506901835,8.8811290378,20.3282156085,10.7186836346,15.2067935556,18.48
2002-08-19,8.6795037253,9.1284207023,21.5761828018,11.1245644549,15.8150652979,18.8
2002-08-20,8.5445068695,8.9421887081,19.8017294489,10.8444495225,15.5230948616,18.8
2002-08-21,8.5445068695,8.923870807,20.6597068942,11.1988806614,15.9002233418,19.2
2002-08-22,8.8859695047,9.2352751253,20.571959201,10.9473488854,16.1891524193,20.8
2002-08-23,8.5683298441,9.0001953948,19.6067345749,10.2670697641,15.8819751895,24.32
2002-08-26,8.3936280308,9.1284207023,18.992500722,10.3642524957,15.845478885,26.4
2002-08-27,8.0601063872,8.7254268787,17.9005294279,9.8211725249,15.4622676874,23.2
2002-08-28,7.8695225908,8.3376979726,17.383793012,9.6268070617,15.0182293155,21.6
2002-08-29,7.9092275484,8.6643672084,16.8183078776,9.7983059998,15.3831923609,22.48
2002-08-30,7.6154108624,8.4598173131,16.8183078776,9.52962433,14.9269885542,21.52
2002-09-03,7.1945383121,8.2094726651,16.5843140288,9.066577197,14.3004686597,19.76
