n,total,annualized,max_dd,mean_month,turnover_month,spy_total,by_year,2020,2022,rotation,floor,cap,step,cost_bps,block,overlay,mean_theme_turnover,mean_exposure
43,2.8240109571806276,0.45399688996128673,-0.27452546183274784,0.0409772996140749,,1.0430458054963405,"{'2023': 0.6211676668719028, '2024': 1.0425253720309056, '2025': 0.040790870392741096, '2026': 0.1095841913465041}",,,price,0.15,0.7,0.05,25,2023_2026,False,0.02775624461670973,
71,0.9892113499757902,0.12326256064659313,-0.1689753453347005,0.010819583870389553,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.06948403539923897, '2016': 0.07863282025975793, '2017': 0.16803807615646127, '2018': -0.11762122395171393, '2019': 0.40642623834443237}",,,price,0.15,0.7,0.05,50,2014_2019,False,0.033303851969204865,
36,0.2539343519966326,0.07834633527434698,-0.5512704444414366,0.015002422405180602,,0.24705270054961392,"{'2020': 1.205801811134732, '2021': 0.06192306235054357, '2022': -0.4646777945580596}",1.205801811134732,-0.4646777945580596,price,0.15,0.7,0.05,50,2020_2022,False,0.048110079482012104,
43,2.812888471071303,0.45281544126280227,-0.27500798250988945,0.040907909002533126,,1.0430458054963405,"{'2023': 0.61904595800315, '2024': 1.0414014122747748, '2025': 0.04060355533140725, '2026': 0.10861617076596763}",,,price,0.15,0.7,0.05,50,2023_2026,False,0.02775624461670973,
71,0.9666137503148806,0.12109563063255502,-0.170759437034265,0.010656593161312658,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.0668949936333445, '2016': 0.07594509595959886, '2017': 0.16726631755914179, '2018': -0.11951556564348187, '2019': 0.40123723485014495}",,,price,0.15,0.7,0.05,100,2014_2019,False,0.033303851969204865,
36,0.24291838719789172,0.07517924170345358,-0.5520298485953541,0.014754912921531428,,0.24705270054961392,"{'2020': 1.1994280053434117, '2021': 0.0590350137915836, '2022': -0.4663917405035408}",1.1994280053434117,-0.4663917405035408,price,0.15,0.7,0.05,100,2020_2022,False,0.048110079482012104,
43,2.7907356659959226,0.45045491145831384,-0.27597230285525876,0.04076912777944958,,1.0430458054963405,"{'2023': 0.6148099178148303, '2024': 1.0391549108969191, '2025': 0.04022892520873955, '2026': 0.10668225897315242}",,,price,0.15,0.7,0.05,100,2023_2026,False,0.02775624461670973,
71,0.8945366720528651,0.11404290793241412,-0.17862062127296252,0.010125398036574732,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.06929998229183787, '2016': 0.06706438003902848, '2017': 0.17159764734068328, '2018': -0.12786254077579717, '2019': 0.36598340902290194}",,,price,0.15,0.7,0.1,0,2014_2019,False,0.05133503352074036,
36,0.48179299129791886,0.14006385999552684,-0.4901306047004357,0.019346323237615596,,0.24705270054961392,"{'2020': 1.2777708423931555, '2021': 0.09267628027712238, '2022': -0.4046313103004445}",1.2777708423931555,-0.4046313103004445,price,0.15,0.7,0.1,0,2020_2022,False,0.05208333333333334,
43,3.7376454892843,0.5435797998508696,-0.23797283897494614,0.047044539708772086,,1.0430458054963405,"{'2023': 0.7681533693033324, '2024': 1.14881808661635, '2025': 0.05328082524526212, '2026': 0.18385577834589184}",,,price,0.15,0.7,0.1,0,2023_2026,False,0.03468992248062015,
71,0.878077869096551,0.11240121025135785,-0.1801930441030225,0.010000581579533447,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.06747932705014281, '2016': 0.06482552727198332, '2017': 0.17123717934260774, '2018': -0.1295321332775714, '2019': 0.36230420157138443}",,,price,0.15,0.7,0.1,25,2014_2019,False,0.05133503352074036,
36,0.47448352346759926,0.13818617980597225,-0.49069441246429735,0.019209170459837815,,0.24705270054961392,"{'2020': 1.2733692686310811, '2021': 0.09141777762962322, '2022': -0.4057366929365328}",1.2733692686310811,-0.4057366929365328,price,0.15,0.7,0.1,25,2020_2022,False,0.05208333333333334,
43,3.7203728181673474,0.5420072283917954,-0.23879603638733726,0.04695781490257056,,1.0430458054963405,"{'2023': 0.764401061448857, '2024': 1.1478573011038478, '2025': 0.052906195122594424, '2026': 0.18299765854989158}",,,price,0.15,0.7,0.1,25,2023_2026,False,0.03468992248062015,
71,0.861757760727115,0.11076149910886213,-0.18176286809149966,0.009875765122492159,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.06566129229128825, '2016': 0.06259080842045428, '2017': 0.1708767465503498, '2018': -0.13119896633936734, '2019': 0.3586338748739011}",,,price,0.15,0.7,0.1,50,2014_2019,False,0.05133503352074036,
36,0.4672082410871896,0.13631110911374966,-0.49125776366145113,0.019072017682060044,,0.24705270054961392,"{'2020': 1.2689751262685327, '2021': 0.09016041738001723, '2022': -0.4068403318004815}",1.2689751262685327,-0.4068403318004815,price,0.15,0.7,0.1,50,2020_2022,False,0.05208333333333334,
43,3.703158455697576,0.5404358326710896,-0.23961858000634306,0.046871090096369,,1.0430458054963405,"{'2023': 0.7606557035444266, '2024': 1.146896716032304, '2025': 0.052531564999926506, '2026': 0.18213994431959368}",,,price,0.15,0.7,0.1,50,2023_2026,False,0.03468992248062015,
71,0.8295291060775196,0.10748802888436182,-0.1848947340407513,0.00962613220840958,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.062033071857794164, '2016': 0.058133746067826175, '2017': 0.17015598658328823, '2018': -0.1345243695359315, '2019': 0.3513197879147665}",,,price,0.15,0.7,0.1,100,2014_2019,False,0.05133503352074036,
36,0.4527596286347153,0.1325687843606178,-0.49238309731578467,0.018797712126504485,,0.24705270054961392,"{'2020': 1.260209092797922, '2021': 0.08764912100377131, '2022': -0.40904238729843523}",1.260209092797922,-0.40904238729843523,price,0.15,0.7,0.1,100,2020_2022,False,0.05208333333333334,
43,3.668903932548811,0.5372965661734455,-0.2412617072174097,0.04669764048396588,,1.0430458054963405,"{'2023': 0.753185793579614, '2024': 1.144976147212084, '2025': 0.05178230475459067, '2026': 0.18042573218429192}",,,price,0.15,0.7,0.1,100,2023_2026,False,0.03468992248062015,
71,0.855776030771485,0.11015751173326915,-0.18855375233727756,0.009836082367073121,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.05915911755198788, '2016': 0.08382841194124535, '2017': 0.17298236707473036, '2018': -0.13840950106350058, '2019': 0.34464443108247056}",,,price,0.15,0.7,0.15,0,2014_2019,False,0.06703767031391214,
36,0.5338181818711658,0.15325309073154347,-0.4863762453795608,0.02032866311267285,,0.24705270054961392,"{'2020': 1.2866685022018567, '2021': 0.10750895028367324, '2022': -0.39434762116826805}",1.2866685022018567,-0.39434762116826805,price,0.15,0.7,0.15,0,2020_2022,False,0.05208333333333335,
43,3.931434831597425,0.5609460648712499,-0.23704217287942675,0.04831096383839451,,1.0430458054963405,"{'2023': 0.8335136674789698, '2024': 1.07682555098958, '2025': 0.0645506990234217, '2026': 0.21652987608022567}",,,price,0.15,0.7,0.15,0,2023_2026,False,0.04069767441860465,
71,0.8348683373979171,0.10803363014034817,-0.19073094289503223,0.009673769881429187,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.056839885668777956, '2016': 0.08116090228449191, '2017': 0.17262091142793046, '2018': -0.14072123360812572, '2019': 0.3397065671278978}",,,price,0.15,0.7,0.15,25,2014_2019,False,0.06703767031391214,
36,0.5261771683726983,0.1513348503330958,-0.48692946835239015,0.02018803811267285,,0.24705270054961392,"{'2020': 1.281848756131624, '2021': 0.1062802716329303, '2022': -0.395421179307335}",1.281848756131624,-0.395421179307335,price,0.15,0.7,0.15,25,2020_2022,False,0.05208333333333335,
43,3.909862276539373,0.5590374646228211,-0.23704217287942675,0.048209219652348,,1.0430458054963405,"{'2023': 0.8282343457687833, '2024': 1.075918320383694, '2025': 0.06401216822208666, '2026': 0.21585165533660455}",,,price,0.15,0.7,0.15,25,2023_2026,False,0.04069767441860465,
71,0.8141882830969747,0.10591299656339936,-0.19290314294299493,0.009511457395785253,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.054524871233533556, '2016': 0.07849901385436286, '2017': 0.17225945578113055, '2018': -0.14302766724868377, '2019': 0.33478480687962}",,,price,0.15,0.7,0.15,50,2014_2019,False,0.06703767031391214,
36,0.5185714382441986,0.14941909873990578,-0.48748230583411456,0.02004741311267285,,0.24705270054961392,"{'2020': 1.2770374331237493, '2021': 0.10505249998590815, '2022': -0.3964932308900786}",1.2770374331237493,-0.3964932308900786,price,0.15,0.7,0.15,50,2020_2022,False,0.05208333333333335,
43,3.888375869194431,0.557130467224465,-0.23704217287942675,0.048107475466301494,,1.0430458054963405,"{'2023': 0.8229682969195715, '2024': 1.0750110897778078, '2025': 0.06347363742075163, '2026': 0.21517359765111288}",,,price,0.15,0.7,0.15,50,2023_2026,False,0.04069767441860465,
71,0.7735015464094421,0.10168145853540134,-0.1972326095100636,0.009186832424497384,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.049907470262875675, '2016': 0.07319206124624889, '2017': 0.17153654448753008, '2018': -0.14762467816640512, '2019': 0.32498941396856607}",,,price,0.15,0.7,0.15,100,2014_2019,False,0.06703767031391214,
36,0.5034652281831895,0.1455950526449179,-0.4885868248442009,0.019766163112672847,,0.24705270054961392,"{'2020': 1.2674400094323008, '2021': 0.10259967636622336, '2022': -0.3986328206612689}",1.2674400094323008,-0.3986328206612689,price,0.15,0.7,0.15,100,2020_2022,False,0.05208333333333335,
43,3.8456602530669484,0.5533212779682446,-0.23704217287942675,0.04790398709420847,,1.0430458054963405,"{'2023': 0.8124759036876761, '2024': 1.0731966285660368, '2025': 0.06239657581808156, '2026': 0.21381797145451875}",,,price,0.15,0.7,0.15,100,2023_2026,False,0.04069767441860465,
71,1.012061931501024,0.1254330476933483,-0.16718790265455552,0.010982574579466454,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.07207856640600108, '2016': 0.08132649722904572, '2017': 0.16881018496358435, '2018': -0.11572332420167819, '2019': 0.4116328304090928}",,,price,0.15,0.9,0.05,0,2014_2019,False,0.033303851969204865,
36,0.26504475781936687,0.08152184796124584,-0.5505100194040782,0.015249931888829778,,0.24705270054961392,"{'2020': 1.2121925191552814, '2021': 0.06481818281245189, '2022': -0.4629589127568735}",1.2121925191552814,-0.4629589127568735,price,0.15,0.9,0.05,0,2020_2022,False,0.048110079482012104,
43,2.8351642733414364,0.4551791284116464,-0.27404270071300907,0.041046690225616675,,1.0430458054963405,"{'2023': 0.6232918382423491, '2024': 1.0436498046864382, '2025': 0.04097818545407517, '2026': 0.11055292228184666}",,,price,0.15,0.9,0.05,0,2023_2026,False,0.02775624461670973,
71,1.0006048463415729,0.12434735924020868,-0.16808204320347464,0.010901079224928004,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.0707806141250098, '2016': 0.07997891394205481, '2017': 0.16842408677797183, '2018': -0.11667271919103395, '2019': 0.4090273324266016}",,,price,0.15,0.9,0.05,25,2014_2019,False,0.033303851969204865,
36,0.2594777010266649,0.07993303797984952,-0.5508903595969066,0.015126177147005192,,0.24705270054961392,"{'2020': 1.2089950498260893, '2021': 0.0633697376334974, '2022': -0.4638189714256459}",1.2089950498260893,-0.4638189714256459,price,0.15,0.9,0.05,25,2020_2022,False,0.048110079482012104,
43,2.8240109571806276,0.45399688996128673,-0.27452546183274784,0.0409772996140749,,1.0430458054963405,"{'2023': 0.6211676668719028, '2024': 1.0425253720309056, '2025': 0.040790870392741096, '2026': 0.1095841913465041}",,,price,0.15,0.9,0.05,25,2023_2026,False,0.02775624461670973,
71,0.9892113499757902,0.12326256064659313,-0.1689753453347005,0.010819583870389553,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.06948403539923897, '2016': 0.07863282025975793, '2017': 0.16803807615646127, '2018': -0.11762122395171393, '2019': 0.40642623834443237}",,,price,0.15,0.9,0.05,50,2014_2019,False,0.033303851969204865,
36,0.2539343519966326,0.07834633527434698,-0.5512704444414366,0.015002422405180602,,0.24705270054961392,"{'2020': 1.205801811134732, '2021': 0.06192306235054357, '2022': -0.4646777945580596}",1.205801811134732,-0.4646777945580596,price,0.15,0.9,0.05,50,2020_2022,False,0.048110079482012104,
43,2.812888471071303,0.45281544126280227,-0.27500798250988945,0.040907909002533126,,1.0430458054963405,"{'2023': 0.61904595800315, '2024': 1.0414014122747748, '2025': 0.04060355533140725, '2026': 0.10861617076596763}",,,price,0.15,0.9,0.05,50,2023_2026,False,0.02775624461670973,
71,0.9666137503148806,0.12109563063255502,-0.170759437034265,0.010656593161312658,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.0668949936333445, '2016': 0.07594509595959886, '2017': 0.16726631755914179, '2018': -0.11951556564348187, '2019': 0.40123723485014495}",,,price,0.15,0.9,0.05,100,2014_2019,False,0.033303851969204865,
36,0.24291838719789172,0.07517924170345358,-0.5520298485953541,0.014754912921531428,,0.24705270054961392,"{'2020': 1.1994280053434117, '2021': 0.0590350137915836, '2022': -0.4663917405035408}",1.1994280053434117,-0.4663917405035408,price,0.15,0.9,0.05,100,2020_2022,False,0.048110079482012104,
43,2.7907356659959226,0.45045491145831384,-0.27597230285525876,0.04076912777944958,,1.0430458054963405,"{'2023': 0.6148099178148303, '2024': 1.0391549108969191, '2025': 0.04022892520873955, '2026': 0.10668225897315242}",,,price,0.15,0.9,0.05,100,2023_2026,False,0.02775624461670973,
71,0.8945366720528651,0.11404290793241412,-0.17862062127296252,0.010125398036574732,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.06929998229183787, '2016': 0.06706438003902848, '2017': 0.17159764734068328, '2018': -0.12786254077579717, '2019': 0.36598340902290194}",,,price,0.15,0.9,0.1,0,2014_2019,False,0.05133503352074036,
36,0.48179299129791886,0.14006385999552684,-0.4901306047004357,0.019346323237615596,,0.24705270054961392,"{'2020': 1.2777708423931555, '2021': 0.09267628027712238, '2022': -0.4046313103004445}",1.2777708423931555,-0.4046313103004445,price,0.15,0.9,0.1,0,2020_2022,False,0.05208333333333334,
43,3.7376454892843,0.5435797998508696,-0.23797283897494614,0.047044539708772086,,1.0430458054963405,"{'2023': 0.7681533693033324, '2024': 1.14881808661635, '2025': 0.05328082524526212, '2026': 0.18385577834589184}",,,price,0.15,0.9,0.1,0,2023_2026,False,0.03468992248062015,
71,0.878077869096551,0.11240121025135785,-0.1801930441030225,0.010000581579533447,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.06747932705014281, '2016': 0.06482552727198332, '2017': 0.17123717934260774, '2018': -0.1295321332775714, '2019': 0.36230420157138443}",,,price,0.15,0.9,0.1,25,2014_2019,False,0.05133503352074036,
36,0.47448352346759926,0.13818617980597225,-0.49069441246429735,0.019209170459837815,,0.24705270054961392,"{'2020': 1.2733692686310811, '2021': 0.09141777762962322, '2022': -0.4057366929365328}",1.2733692686310811,-0.4057366929365328,price,0.15,0.9,0.1,25,2020_2022,False,0.05208333333333334,
43,3.7203728181673474,0.5420072283917954,-0.23879603638733726,0.04695781490257056,,1.0430458054963405,"{'2023': 0.764401061448857, '2024': 1.1478573011038478, '2025': 0.052906195122594424, '2026': 0.18299765854989158}",,,price,0.15,0.9,0.1,25,2023_2026,False,0.03468992248062015,
71,0.861757760727115,0.11076149910886213,-0.18176286809149966,0.009875765122492159,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.06566129229128825, '2016': 0.06259080842045428, '2017': 0.1708767465503498, '2018': -0.13119896633936734, '2019': 0.3586338748739011}",,,price,0.15,0.9,0.1,50,2014_2019,False,0.05133503352074036,
36,0.4672082410871896,0.13631110911374966,-0.49125776366145113,0.019072017682060044,,0.24705270054961392,"{'2020': 1.2689751262685327, '2021': 0.09016041738001723, '2022': -0.4068403318004815}",1.2689751262685327,-0.4068403318004815,price,0.15,0.9,0.1,50,2020_2022,False,0.05208333333333334,
43,3.703158455697576,0.5404358326710896,-0.23961858000634306,0.046871090096369,,1.0430458054963405,"{'2023': 0.7606557035444266, '2024': 1.146896716032304, '2025': 0.052531564999926506, '2026': 0.18213994431959368}",,,price,0.15,0.9,0.1,50,2023_2026,False,0.03468992248062015,
71,0.8295291060775196,0.10748802888436182,-0.1848947340407513,0.00962613220840958,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.062033071857794164, '2016': 0.058133746067826175, '2017': 0.17015598658328823, '2018': -0.1345243695359315, '2019': 0.3513197879147665}",,,price,0.15,0.9,0.1,100,2014_2019,False,0.05133503352074036,
36,0.4527596286347153,0.1325687843606178,-0.49238309731578467,0.018797712126504485,,0.24705270054961392,"{'2020': 1.260209092797922, '2021': 0.08764912100377131, '2022': -0.40904238729843523}",1.260209092797922,-0.40904238729843523,price,0.15,0.9,0.1,100,2020_2022,False,0.05208333333333334,
43,3.668903932548811,0.5372965661734455,-0.2412617072174097,0.04669764048396588,,1.0430458054963405,"{'2023': 0.753185793579614, '2024': 1.144976147212084, '2025': 0.05178230475459067, '2026': 0.18042573218429192}",,,price,0.15,0.9,0.1,100,2023_2026,False,0.03468992248062015,
71,0.855776030771485,0.11015751173326915,-0.18855375233727756,0.009836082367073121,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.05915911755198788, '2016': 0.08382841194124535, '2017': 0.17298236707473036, '2018': -0.13840950106350058, '2019': 0.34464443108247056}",,,price,0.15,0.9,0.15,0,2014_2019,False,0.06703767031391214,
36,0.5338181818711658,0.15325309073154347,-0.4863762453795608,0.02032866311267285,,0.24705270054961392,"{'2020': 1.2866685022018567, '2021': 0.10750895028367324, '2022': -0.39434762116826805}",1.2866685022018567,-0.39434762116826805,price,0.15,0.9,0.15,0,2020_2022,False,0.05208333333333335,
43,3.931434831597425,0.5609460648712499,-0.23704217287942675,0.04831096383839451,,1.0430458054963405,"{'2023': 0.8335136674789698, '2024': 1.07682555098958, '2025': 0.0645506990234217, '2026': 0.21652987608022567}",,,price,0.15,0.9,0.15,0,2023_2026,False,0.04069767441860465,
71,0.8348683373979171,0.10803363014034817,-0.19073094289503223,0.009673769881429187,,1.0328464184664052,"{'2014': 0.18960827911453237, '2015': 0.056839885668777956, '2016': 0.08116090228449191, '2017': 0.17262091142793046, '2018': -0.14072123360812572, '2019': 0.3397065671278978}",,,price,0.15,0.9,0.15,25,2014_2019,False,0.06703767031391214,
